,flops,image_size,params,subnet_settings,top1,top5
470,178.738,"[1, 3, 32, 32]",4.47,"{'depth': [1, 1, 1, 2, 1], 'out_channel': [32, 40, 64, 208, 208, 480], 'kernel_size': [5, 3, 3, 3, 3, 3]}",94.23,99.85
471,591.476,"[1, 3, 32, 32]",13.956,"{'depth': [1, 2, 1, 3, 3], 'out_channel': [40, 96, 96, 64, 144, 144, 144, 512, 512, 512], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",94.76,99.88
472,616.092,"[1, 3, 32, 32]",13.324,"{'depth': [1, 2, 1, 1, 3], 'out_channel': [64, 88, 88, 144, 272, 480, 480, 480], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",94.56,99.88
473,464.58,"[1, 3, 32, 32]",10.949,"{'depth': [1, 1, 1, 2, 3], 'out_channel': [56, 80, 112, 304, 304, 384, 384, 384], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",95.46,99.89
474,437.85,"[1, 3, 32, 32]",11.908,"{'depth': [1, 1, 1, 2, 3], 'out_channel': [64, 88, 96, 224, 224, 448, 448, 448], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",95.41,99.89
475,331.501,"[1, 3, 32, 32]",6.98,"{'depth': [1, 2, 1, 1, 3], 'out_channel': [48, 56, 56, 128, 288, 320, 320, 320], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",94.82,99.87
476,368.825,"[1, 3, 32, 32]",11.68,"{'depth': [1, 2, 1, 1, 3], 'out_channel': [32, 56, 56, 80, 304, 448, 448, 448], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",94.78,99.85
477,447.354,"[1, 3, 32, 32]",10.75,"{'depth': [1, 1, 2, 2, 2], 'out_channel': [48, 56, 128, 128, 240, 240, 512, 512], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.83,99.91
478,480.219,"[1, 3, 32, 32]",4.018,"{'depth': [1, 2, 2, 3, 1], 'out_channel': [48, 72, 72, 160, 160, 128, 128, 128, 416], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",94.74,99.9
479,466.235,"[1, 3, 32, 32]",9.463,"{'depth': [1, 2, 1, 2, 3], 'out_channel': [40, 80, 80, 144, 128, 128, 416, 416, 416], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",94.38,99.88
480,490.638,"[1, 3, 32, 32]",6.997,"{'depth': [1, 1, 1, 3, 2], 'out_channel': [32, 96, 128, 288, 288, 288, 256, 256], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",95.81,99.87
481,223.742,"[1, 3, 32, 32]",3.617,"{'depth': [1, 2, 1, 1, 2], 'out_channel': [64, 40, 40, 128, 256, 256, 256], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",94.29,99.83
482,328.798,"[1, 3, 32, 32]",4.827,"{'depth': [1, 1, 1, 2, 1], 'out_channel': [48, 80, 80, 288, 288, 352], 'kernel_size': [7, 3, 3, 3, 3, 3]}",95.44,99.88
483,562.82,"[1, 3, 32, 32]",11.771,"{'depth': [1, 2, 1, 3, 2], 'out_channel': [56, 64, 64, 160, 240, 240, 240, 512, 512], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",95.39,99.88
484,553.012,"[1, 3, 32, 32]",7.81,"{'depth': [1, 1, 2, 3, 2], 'out_channel': [64, 72, 128, 128, 288, 288, 288, 288, 288], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",95.97,99.9
485,459.602,"[1, 3, 32, 32]",18.036,"{'depth': [1, 2, 2, 1, 3], 'out_channel': [56, 40, 40, 80, 80, 304, 576, 576, 576], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",94.35,99.84
486,584.585,"[1, 3, 32, 32]",9.621,"{'depth': [1, 2, 1, 2, 3], 'out_channel': [48, 88, 88, 112, 288, 288, 352, 352, 352], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",95.35,99.89
487,454.438,"[1, 3, 32, 32]",4.055,"{'depth': [1, 2, 2, 1, 2], 'out_channel': [40, 72, 72, 160, 160, 144, 288, 288], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",94.79,99.9
488,563.63,"[1, 3, 32, 32]",13.489,"{'depth': [1, 2, 2, 3, 3], 'out_channel': [32, 40, 40, 112, 112, 288, 288, 288, 416, 416, 416], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.67,99.87
489,200.002,"[1, 3, 32, 32]",3.404,"{'depth': [1, 1, 1, 2, 2], 'out_channel': [64, 64, 96, 128, 128, 288, 288], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",94.84,99.86
490,771.854,"[1, 3, 32, 32]",13.427,"{'depth': [1, 1, 2, 3, 3], 'out_channel': [48, 96, 160, 160, 304, 304, 304, 384, 384, 384], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",96.05,99.9
491,243.018,"[1, 3, 32, 32]",2.622,"{'depth': [1, 1, 1, 1, 1], 'out_channel': [40, 96, 64, 304, 256], 'kernel_size': [7, 3, 3, 3, 3]}",94.59,99.86
492,393.851,"[1, 3, 32, 32]",4.519,"{'depth': [1, 1, 2, 1, 1], 'out_channel': [56, 72, 160, 160, 224, 448], 'kernel_size': [3, 3, 3, 3, 3, 3]}",95.27,99.92
493,478.131,"[1, 3, 32, 32]",4.429,"{'depth': [1, 2, 2, 3, 1], 'out_channel': [56, 88, 88, 96, 96, 160, 160, 160, 448], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",95.14,99.9
494,314.382,"[1, 3, 32, 32]",4.812,"{'depth': [1, 2, 1, 1, 1], 'out_channel': [48, 72, 72, 80, 224, 544], 'kernel_size': [5, 3, 3, 3, 3, 3]}",94.85,99.86
495,309.522,"[1, 3, 32, 32]",8.879,"{'depth': [1, 2, 2, 2, 3], 'out_channel': [40, 32, 32, 96, 96, 192, 192, 384, 384, 384], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.11,99.89
496,417.631,"[1, 3, 32, 32]",8.75,"{'depth': [1, 1, 2, 2, 3], 'out_channel': [48, 64, 96, 96, 304, 304, 320, 320, 320], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.76,99.94
497,553.472,"[1, 3, 32, 32]",10.67,"{'depth': [1, 2, 1, 3, 2], 'out_channel': [32, 64, 64, 96, 304, 304, 304, 416, 416], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",95.63,99.9
498,433.745,"[1, 3, 32, 32]",6.469,"{'depth': [1, 1, 1, 3, 1], 'out_channel': [56, 72, 112, 288, 288, 288, 352], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",95.74,99.89
499,314.135,"[1, 3, 32, 32]",7.424,"{'depth': [1, 2, 1, 1, 2], 'out_channel': [48, 56, 56, 112, 224, 448, 448], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",94.66,99.85
